Date,pandemic,covid,covid-19,coronavirus,cases,cdc,fauci,recession,crisis,deaths,restrictions,lockdown,vaccine,vaccines,travel,stimulus,variant,pfizer
2020-02-13,0.36,0.0,0.2,1.25,2.82,1.02,0.0,2.61,32.4,5.88,2.2,0.38,3.99,14.200000000000001,23.79,0.0,8.879999999999999,1.02
2020-02-14,0.28,0.0,0.24,1.0,2.4,0.84,0.0,1.98,30.400000000000002,5.04,1.6500000000000001,0.29,3.43,12.8,22.62,0.0,6.72,1.16
2020-02-15,0.28,0.0,0.15,0.9500000000000001,2.2199999999999998,0.54,0.0,2.16,22.8,5.88,1.5,0.26,2.9400000000000004,10.0,22.62,0.0,7.08,0.68
2020-02-16,0.21,0.0,0.18,0.72,1.9500000000000002,0.45,0.0,1.98,24.32,4.5,1.6,0.23,2.8000000000000003,9.0,24.8,0.0,10.049999999999999,0.58
2020-02-17,0.18,0.0,0.18,0.76,1.9500000000000002,0.6000000000000001,0.0,3.3,31.16,4.2,1.6500000000000001,0.24,3.22,11.200000000000001,26.0,0.0,10.049999999999999,0.9
2020-02-18,0.21,0.0,0.19,0.76,1.9500000000000002,0.75,0.0,4.07,32.68,4.6000000000000005,1.9000000000000001,0.35000000000000003,3.2900000000000005,10.8,25.200000000000003,0.0,10.2,0.72
2020-02-19,0.15,0.0,0.18,0.68,2.1,0.65,0.0,2.86,30.02,4.6000000000000005,2.3000000000000003,0.39,3.6400000000000006,15.4,24.400000000000002,0.0,10.799999999999999,0.88
2020-02-20,0.18,0.0,0.19,0.6,2.15,0.6000000000000001,0.0,4.07,36.86,4.0,1.6500000000000001,0.35000000000000003,3.22,12.200000000000001,25.200000000000003,0.0,12.299999999999999,1.08
2020-02-21,0.18,0.0,0.15,0.64,2.0,0.8500000000000001,0.0,2.42,31.54,4.1000000000000005,2.1,0.31,3.22,12.200000000000001,24.400000000000002,0.0,11.85,1.02
2020-02-22,0.51,0.0,0.19,0.76,2.0500000000000003,0.65,0.0,2.2,23.18,4.1000000000000005,1.4000000000000001,0.29,3.08,11.8,24.400000000000002,0.0,12.15,0.52
2020-02-23,5.46,0.48,1.35,3.68,5.06,3.5100000000000002,0.32,5.0,26.66,8.6,3.2800000000000002,0.9,3.96,11.5,36.04,0.0,4.9,1.05
2020-02-24,12.74,0.74,2.15,5.6000000000000005,6.6,5.94,0.16,10.0,43.0,10.0,4.0,1.3,6.16,12.42,41.34,0.0,10.080000000000002,1.6199999999999999
2020-02-25,20.8,0.88,2.7,8.48,8.14,17.28,0.36,10.8,43.0,13.200000000000001,4.08,1.3800000000000001,8.8,19.09,42.93,0.0,8.540000000000001,1.53
2020-02-26,26.0,1.54,3.6,12.48,9.790000000000001,27.0,0.92,7.4,36.12,17.6,4.32,1.42,9.46,20.93,42.93,0.0,8.82,2.37
2020-02-27,21.060000000000002,1.8,4.05,14.88,10.56,24.3,1.56,15.0,41.28,18.6,4.48,2.0,11.0,20.470000000000002,43.99,0.0,4.48,3.0
2020-02-28,18.72,1.62,5.0,14.56,11.0,21.6,2.48,20.0,36.12,17.8,4.5600000000000005,1.58,10.89,23.0,41.34,0.0,7.420000000000001,1.95
2020-02-29,15.860000000000001,2.0,4.6000000000000005,16.0,10.45,15.930000000000001,4.0,9.0,22.79,20.0,8.0,0.9,8.8,13.57,53.0,0.0,7.420000000000001,1.2
2020-03-01,1.36,0.28,0.6,5.22,1.7000000000000002,3.96,0.1,1.36,13.12,7.6,3.0,0.02,3.64,12.48,17.98,0.0,11.16,1.12
2020-03-02,1.87,0.42000000000000004,1.08,7.539999999999999,2.5500000000000003,6.930000000000001,0.1,2.04,20.5,13.68,2.88,0.02,5.720000000000001,19.76,19.139999999999997,0.0,8.28,3.2
2020-03-03,1.53,0.42000000000000004,1.08,7.249999999999999,2.3800000000000003,6.6000000000000005,0.15000000000000002,1.53,22.549999999999997,13.68,3.12,0.02,5.2,19.5,17.98,0.0,8.64,3.56
2020-03-04,1.1900000000000002,0.42000000000000004,1.3199999999999998,6.67,2.3800000000000003,6.2700000000000005,0.1,1.53,20.5,12.16,2.88,0.02,5.2,18.46,16.82,0.0,9.12,2.24
2020-03-05,1.36,0.56,1.68,8.12,2.89,7.260000000000001,0.05,1.87,22.549999999999997,12.16,3.0,0.02,5.46,18.2,17.4,0.0,12.0,2.36
2020-03-06,1.1900000000000002,0.6300000000000001,1.92,8.7,3.06,7.92,0.15000000000000002,1.53,19.27,11.78,2.28,0.02,4.94,16.12,17.4,0.0,9.959999999999999,3.48
2020-03-07,1.36,0.7000000000000001,1.68,8.99,3.4000000000000004,7.590000000000001,0.05,1.53,11.479999999999999,15.2,1.92,0.02,4.42,16.64,15.659999999999998,0.0,6.84,1.52
2020-03-08,7.0,2.6999999999999997,6.02,21.299999999999997,10.600000000000001,12.78,1.32,4.4,19.76,20.009999999999998,4.25,0.28,5.89,21.76,28.0,0.0,7.92,1.16
2020-03-09,12.0,3.9,10.75,26.979999999999997,13.25,21.299999999999997,1.1,23.650000000000002,26.0,24.839999999999996,6.25,0.56,8.17,25.6,36.0,0.0,11.4,2.96
2020-03-10,13.0,5.3999999999999995,11.18,31.95,16.43,23.43,0.88,14.850000000000001,28.080000000000002,28.979999999999997,6.25,0.7000000000000001,8.93,27.2,35.0,0.0,7.199999999999999,2.4
2020-03-11,100.0,7.5,16.34,39.05,22.26,29.82,2.2,14.3,27.560000000000002,37.949999999999996,7.75,0.56,9.69,24.32,40.0,0.0,11.4,2.32
2020-03-12,96.0,13.5,26.23,68.86999999999999,36.57,44.73,3.74,24.750000000000004,36.4,62.099999999999994,19.75,1.12,14.44,29.12,100.0,0.0,8.52,3.92
2020-03-13,61.0,15.299999999999999,29.669999999999998,62.48,38.690000000000005,44.73,5.06,20.35,38.480000000000004,58.65,13.75,1.54,14.82,25.6,55.0,0.0,10.32,3.64
2020-03-14,49.0,15.0,24.94,56.8,41.34,36.92,2.86,14.3,29.12,53.81999999999999,18.0,1.6800000000000002,12.92,28.8,62.0,0.0,7.4399999999999995,2.2
2020-03-15,31.200000000000003,43.89,62.98,100.0,82.56,54.0,19.25,31.0,42.400000000000006,75.44,34.32,17.0,17.0,24.75,34.08,0.13,4.95,1.68
2020-03-16,32.800000000000004,55.44,90.24,97.0,82.56,100.0,12.100000000000001,88.0,62.400000000000006,76.36,44.0,44.0,25.0,32.67,34.79,0.13,6.12,2.6
2020-03-17,32.800000000000004,58.52,90.24,87.0,82.56,65.0,9.9,100.0,69.60000000000001,72.68,38.72,38.0,21.25,31.35,25.56,1.4300000000000002,5.76,3.8000000000000003
2020-03-18,31.200000000000003,59.29,86.47999999999999,80.0,83.52,57.0,7.15,60.0,70.4,64.4,31.24,32.0,18.75,29.700000000000003,21.299999999999997,3.5100000000000002,4.68,3.2
2020-03-19,30.400000000000002,65.45,85.53999999999999,77.0,81.6,54.0,9.9,57.0,80.0,71.76,29.48,33.0,19.0,33.0,22.009999999999998,3.77,5.85,4.0
2020-03-20,28.8,70.84,87.42,76.0,84.47999999999999,50.0,20.35,42.0,65.60000000000001,74.52000000000001,36.08,100.0,15.25,24.09,22.72,3.77,4.14,2.52
2020-03-21,28.8,63.910000000000004,78.02,73.0,87.36,42.0,30.250000000000004,35.0,60.0,76.36,27.72,56.0,12.75,29.700000000000003,17.75,3.25,2.9699999999999998,1.4000000000000001
2020-03-22,22.94,83.7,89.0,55.48,100.0,24.189999999999998,37.0,15.180000000000001,52.559999999999995,79.12,16.25,47.309999999999995,7.84,15.5,8.74,12.15,5.28,1.84
2020-03-23,18.6,90.21000000000001,100.0,51.83,86.0,24.779999999999998,64.0,14.26,54.72,68.08,17.25,53.949999999999996,8.48,16.25,8.36,17.1,7.81,3.12
2020-03-24,17.36,84.63000000000001,88.0,45.99,85.0,20.65,100.0,12.88,60.48,72.68,12.25,39.01,8.16,19.0,7.98,19.8,5.61,3.48
2020-03-25,15.5,85.56,90.0,43.07,83.0,20.06,38.0,10.120000000000001,59.76,73.60000000000001,10.0,27.389999999999997,6.88,19.25,7.22,45.0,9.02,2.36
2020-03-26,17.36,87.42,100.0,43.8,91.0,20.06,34.0,11.96,54.72,78.2,8.25,20.75,7.2,18.5,6.84,36.0,6.6,2.0
2020-03-27,17.98,89.28,99.0,41.61,94.0,18.88,37.0,10.58,52.559999999999995,72.68,8.5,16.599999999999998,7.84,15.5,6.08,29.7,6.71,2.92
2020-03-28,17.98,90.21000000000001,88.0,43.07,91.0,16.52,30.0,10.58,46.08,75.44,9.25,16.599999999999998,6.88,12.5,6.84,27.45,6.93,1.28
2020-03-29,16.200000000000003,85.56,84.63000000000001,32.449999999999996,69.60000000000001,14.209999999999999,41.870000000000005,5.12,39.65,100.0,7.14,5.3999999999999995,7.48,12.32,7.56,11.760000000000002,10.799999999999999,0.9299999999999999
2020-03-30,15.120000000000001,92.0,91.14,30.09,61.6,13.23,24.490000000000002,5.44,49.4,92.0,9.66,7.92,8.16,17.360000000000003,7.92,11.200000000000001,9.719999999999999,1.8599999999999999
2020-03-31,14.040000000000001,86.48,82.77000000000001,28.32,56.800000000000004,13.719999999999999,24.490000000000002,4.8,48.75,88.0,9.24,5.3999999999999995,7.65,19.6,6.84,10.64,10.68,2.01
2020-04-01,50.220000000000006,92.0,91.14,47.79,80.0,44.1,18.96,25.28,57.85,100.0,20.58,36.0,13.940000000000001,13.72,34.92,4.760000000000001,7.319999999999999,0.8099999999999999
2020-04-02,46.440000000000005,88.32000000000001,93.0,45.43,74.4,39.2,31.6,29.12,65.0,84.0,18.689999999999998,34.92,17.0,15.96,36.0,5.040000000000001,6.96,0.8999999999999999
2020-04-03,50.760000000000005,87.4,93.0,54.87,72.0,45.57,28.44,32.0,56.550000000000004,80.0,15.959999999999999,29.16,16.32,15.120000000000001,33.48,4.48,7.4399999999999995,0.96
2020-04-04,50.220000000000006,85.56,80.91000000000001,57.23,77.60000000000001,49.0,28.44,23.36,43.550000000000004,90.0,15.54,23.4,15.98,15.120000000000001,30.599999999999998,3.3600000000000003,6.4799999999999995,0.54
2020-04-05,49.0,77.19,68.06,59.0,61.74,29.52,18.9,23.099999999999998,43.92,91.17999999999999,9.92,9.36,14.4,20.46,26.66,5.33,4.29,0.6
2020-04-06,42.14,79.67999999999999,73.8,56.05,55.44,28.799999999999997,21.42,24.0,47.58,80.83999999999999,9.76,9.18,13.120000000000001,18.150000000000002,27.28,6.97,7.81,1.32
2020-04-07,40.67,72.21,71.33999999999999,54.279999999999994,50.4,24.48,15.120000000000001,17.7,50.019999999999996,72.38,9.6,7.56,14.24,18.48,27.9,7.789999999999999,6.05,1.28
2020-04-08,37.24,69.72,63.959999999999994,50.15,47.88,23.04,17.01,22.5,50.629999999999995,77.08,10.08,7.92,11.68,23.76,25.419999999999998,8.2,8.25,1.2
2020-04-09,36.75,64.74,60.68,48.379999999999995,44.73,22.32,17.64,21.0,53.07,69.56,9.120000000000001,7.02,11.68,22.44,25.73,10.66,7.81,2.36
2020-04-10,35.769999999999996,63.91,59.04,47.79,42.21,21.24,15.120000000000001,18.3,43.92,70.5,10.88,7.38,13.120000000000001,22.77,28.21,12.709999999999999,6.38,1.92
2020-04-11,31.849999999999998,59.76,56.58,34.809999999999995,42.84,16.2,11.34,12.9,37.82,75.19999999999999,11.36,8.28,12.0,19.14,25.11,12.299999999999999,4.73,0.8
2020-04-12,23.200000000000003,42.25,33.629999999999995,22.540000000000003,30.82,9.02,19.919999999999998,11.52,29.150000000000002,60.06,8.0,5.76,9.38,15.040000000000001,23.4,24.0,9.12,0.75
2020-04-13,26.0,47.45,39.53,31.740000000000002,28.98,11.44,83.0,12.24,36.85,57.72,8.64,7.36,11.200000000000001,23.04,26.099999999999998,47.0,5.3999999999999995,1.05
2020-04-14,25.200000000000003,44.2,35.989999999999995,33.58,25.76,9.68,30.709999999999997,16.08,41.25,48.36,9.120000000000001,7.04,10.360000000000001,23.68,25.2,51.0,8.4,0.9299999999999999
2020-04-15,26.400000000000002,42.9,34.809999999999995,32.2,25.3,9.46,19.919999999999998,15.6,41.25,49.14,10.24,6.08,10.64,21.12,24.9,100.0,8.879999999999999,0.99
2020-04-16,27.6,45.5,36.58,30.360000000000003,25.3,9.9,16.599999999999998,13.44,42.900000000000006,50.7,11.040000000000001,7.04,10.920000000000002,22.72,24.3,73.0,10.2,0.96
2020-04-17,26.8,43.550000000000004,34.809999999999995,32.660000000000004,26.220000000000002,9.46,18.259999999999998,14.879999999999999,36.85,53.04,12.0,6.72,10.22,19.84,25.8,52.0,7.199999999999999,1.1099999999999999
2020-04-18,24.400000000000002,39.0,30.09,32.660000000000004,24.380000000000003,7.48,13.28,10.32,29.700000000000003,53.82,10.56,6.08,8.82,23.04,24.9,39.0,11.28,0.57
2020-04-19,21.24,37.21,26.52,18.13,20.35,6.72,6.56,7.22,32.24,44.85,13.11,6.88,9.9,25.9,27.59,14.580000000000002,8.540000000000001,0.54
2020-04-20,23.04,40.26,28.05,21.83,19.24,8.4,6.97,10.45,39.0,38.35,16.15,7.84,10.35,27.38,27.28,17.82,7.840000000000001,0.9299999999999999
2020-04-21,21.96,39.04,26.52,23.31,18.5,9.03,7.38,10.64,35.36,35.75,15.58,6.24,10.5,21.83,27.59,18.36,7.420000000000001,0.84
2020-04-22,24.84,39.65,26.01,16.28,17.759999999999998,10.29,9.43,7.6,36.92,37.7,13.68,6.08,13.35,31.08,26.35,17.82,6.0200000000000005,0.99
2020-04-23,22.32,40.26,26.01,20.72,17.02,9.24,6.56,10.45,35.36,35.1,14.25,6.72,12.0,27.38,27.28,16.740000000000002,8.680000000000001,1.1099999999999999
2020-04-24,20.88,35.38,23.46,21.09,15.54,7.56,6.97,7.6,35.88,34.45,15.58,5.76,11.1,30.34,25.11,15.66,12.32,0.75
2020-04-25,19.08,32.33,20.91,14.43,15.54,6.09,5.33,7.41,27.560000000000002,34.45,14.44,5.76,9.9,37.0,23.25,12.96,11.06,0.6
2020-04-26,17.68,30.209999999999997,19.36,6.93,15.040000000000001,5.51,27.139999999999997,5.9399999999999995,25.5,32.449999999999996,16.5,6.72,11.4,28.560000000000002,25.73,10.8,4.94,0.72
2020-04-27,20.060000000000002,37.05,20.68,6.72,15.040000000000001,7.41,16.52,8.28,33.5,28.91,22.0,7.2,10.35,23.8,26.66,13.5,6.11,1.8599999999999999
2020-04-28,20.740000000000002,36.48,20.68,6.72,13.44,7.41,12.389999999999999,7.739999999999999,34.0,31.86,19.8,6.5600000000000005,11.85,27.880000000000003,26.66,12.15,7.800000000000001,3.7199999999999998
2020-04-29,19.720000000000002,34.199999999999996,21.12,6.51,13.120000000000001,7.41,15.34,8.459999999999999,32.5,34.809999999999995,19.8,5.6000000000000005,15.0,24.14,26.66,12.15,13.0,6.0
2020-04-30,20.400000000000002,32.489999999999995,18.92,5.88,12.8,6.84,12.389999999999999,9.9,34.5,32.449999999999996,20.46,6.08,13.95,23.12,27.59,11.700000000000001,6.76,4.14
2020-05-01,22.78,53.01,34.32,20.16,27.52,6.2700000000000005,14.75,17.28,38.5,41.3,18.7,12.8,8.85,18.02,25.419999999999998,31.95,10.01,1.8599999999999999
2020-05-02,20.400000000000002,50.73,31.68,20.58,30.080000000000002,6.84,20.65,12.059999999999999,30.5,45.43,20.02,11.52,7.35,19.720000000000002,24.18,27.0,6.890000000000001,1.3199999999999998
2020-05-03,24.400000000000002,50.35,32.56,19.0,28.999999999999996,12.88,17.0,13.430000000000001,26.4,61.0,19.580000000000002,7.56,8.96,21.45,28.560000000000002,16.830000000000002,4.62,1.2
2020-05-04,26.8,50.88,35.64,17.86,26.68,12.65,12.920000000000002,13.260000000000002,36.48,56.12,19.36,7.319999999999999,9.6,26.52,30.94,21.45,7.48,2.6999999999999997
2020-05-05,26.0,50.35,35.64,17.67,25.52,8.97,21.080000000000002,13.600000000000001,38.4,48.8,17.82,6.12,9.92,20.67,28.900000000000002,23.1,8.03,5.58
2020-05-06,31.200000000000003,50.35,33.44,17.48,23.779999999999998,8.280000000000001,43.52,14.96,34.56,42.699999999999996,17.82,6.24,11.68,28.080000000000002,31.62,20.790000000000003,6.93,6.0
2020-05-07,40.0,50.88,35.2,16.72,23.2,8.51,68.0,13.260000000000002,34.56,41.48,18.26,5.52,11.36,39.0,29.92,18.810000000000002,5.06,3.9
2020-05-08,32.4,48.230000000000004,35.2,15.01,22.91,7.82,28.560000000000002,17.0,36.96,37.21,18.04,5.3999999999999995,9.120000000000001,25.35,29.240000000000002,17.490000000000002,5.72,2.6399999999999997
2020-05-09,26.8,45.050000000000004,44.0,15.77,23.2,5.29,18.360000000000003,11.73,27.36,40.87,16.94,5.279999999999999,7.84,20.28,27.540000000000003,16.5,4.84,1.44
2020-05-10,22.68,42.400000000000006,34.019999999999996,14.110000000000001,23.240000000000002,3.74,38.48,10.200000000000001,21.12,37.63,15.41,6.5600000000000005,7.5,15.049999999999999,29.16,14.44,5.4,0.57
2020-05-11,24.48,53.0,36.54,15.13,24.92,5.44,22.94,15.3,30.36,36.04,21.85,8.0,8.549999999999999,19.95,34.56,21.28,8.3,1.3499999999999999
2020-05-12,25.919999999999998,51.410000000000004,33.6,14.280000000000001,22.400000000000002,5.61,74.0,13.770000000000001,32.56,33.39,18.86,9.6,8.7,22.049999999999997,33.48,26.22,6.4,1.23
2020-05-13,26.279999999999998,50.88,34.44,14.280000000000001,23.520000000000003,5.44,48.839999999999996,11.56,25.52,32.86,21.39,11.040000000000001,8.85,20.65,34.56,29.26,6.5,1.2
2020-05-14,26.64,50.88,32.76,13.430000000000001,22.12,5.44,33.3,13.940000000000001,29.92,33.39,18.86,9.28,9.15,22.4,33.48,21.28,8.1,1.1099999999999999
2020-05-15,25.56,48.230000000000004,33.6,13.090000000000002,21.000000000000004,6.29,20.72,13.770000000000001,28.16,32.86,19.32,16.0,11.1,22.4,33.839999999999996,27.36,5.0,0.96
2020-05-16,24.119999999999997,45.050000000000004,27.3,13.090000000000002,21.840000000000003,3.91,14.8,14.110000000000001,19.8,32.33,20.470000000000002,12.32,8.549999999999999,19.95,29.88,38.0,4.2,0.54
2020-05-17,22.78,40.67,23.04,10.780000000000001,20.0,5.5,4.56,6.72,22.09,31.95,19.2,6.71,9.690000000000001,13.95,34.41,20.46,6.96,0.68
2020-05-18,24.48,47.04,26.279999999999998,10.780000000000001,19.0,7.75,3.36,8.04,31.959999999999997,27.45,19.2,5.72,17.0,21.7,35.15,21.45,7.199999999999999,1.96
2020-05-19,21.76,44.1,25.56,9.8,18.75,6.75,2.88,11.16,29.139999999999997,24.75,20.16,6.05,13.940000000000001,20.77,37.0,25.080000000000002,9.0,1.76
2020-05-20,22.1,43.12,25.919999999999998,8.96,18.25,12.75,2.6399999999999997,6.6,31.49,24.3,20.4,4.51,10.030000000000001,17.98,35.89,21.78,9.36,1.84
2020-05-21,22.1,43.61,27.0,8.96,17.75,25.0,3.36,6.72,41.36,24.3,24.0,5.28,9.350000000000001,16.43,33.67,17.82,10.559999999999999,1.48
2020-05-22,20.740000000000002,40.18,23.04,7.98,16.5,13.0,4.8,7.56,40.89,22.95,20.16,4.18,9.01,15.5,35.89,14.850000000000001,10.799999999999999,1.12
2020-05-23,18.700000000000003,36.75,21.599999999999998,8.120000000000001,17.5,8.25,5.52,4.56,32.43,24.75,21.36,3.63,8.5,11.78,34.41,13.530000000000001,9.12,1.0
2020-05-24,17.98,33.75,17.98,6.6,17.28,5.04,3.42,4.14,38.64,33.37,16.59,2.56,5.3999999999999995,9.200000000000001,31.849999999999998,8.05,11.48,0.39
2020-05-25,16.82,35.1,18.6,6.82,18.0,5.3999999999999995,2.47,3.69,50.400000000000006,30.549999999999997,16.38,2.64,5.279999999999999,8.280000000000001,33.599999999999994,8.51,12.600000000000001,0.6
2020-05-26,17.4,40.5,20.77,6.82,17.759999999999998,6.4799999999999995,2.09,4.41,56.00000000000001,31.02,17.22,2.88,6.96,12.42,33.949999999999996,10.81,6.16,1.1099999999999999
2020-05-27,17.98,36.9,18.6,6.38,16.32,7.02,2.66,4.14,56.00000000000001,30.08,16.169999999999998,2.24,5.76,12.190000000000001,33.25,10.81,11.48,1.17
2020-05-28,17.11,35.1,19.84,5.94,15.84,6.12,2.66,4.32,48.720000000000006,29.139999999999997,14.7,2.32,5.76,8.74,32.55,10.35,14.000000000000002,1.02
2020-05-29,14.79,33.300000000000004,18.29,5.39,14.639999999999999,5.3999999999999995,2.2800000000000002,5.13,46.480000000000004,22.56,17.43,2.32,4.92,7.590000000000001,30.799999999999997,9.200000000000001,12.46,1.3199999999999998
2020-05-30,13.919999999999998,28.8,14.879999999999999,5.17,14.639999999999999,3.2399999999999998,1.71,2.9699999999999998,39.2,19.74,16.169999999999998,4.0,4.56,8.05,28.7,6.9,9.940000000000001,0.8099999999999999
2020-05-31,10.35,22.04,11.88,3.96,12.6,2.04,0.77,2.16,33.81,15.180000000000001,11.21,3.84,2.9000000000000004,4.859999999999999,29.240000000000002,4.68,8.25,1.05
2020-06-01,19.09,18.240000000000002,13.23,6.029999999999999,5.88,8.64,2.2,1.89,47.53,25.080000000000002,8.17,8.0,5.4,12.24,20.740000000000002,18.0,6.05,3.8000000000000003
2020-06-02,18.400000000000002,17.86,12.96,5.76,6.09,8.76,2.42,1.6199999999999999,46.55,27.39,8.74,4.64,5.6000000000000005,14.04,19.380000000000003,17.099999999999998,4.07,4.25
2020-06-03,16.330000000000002,17.1,13.5,5.67,6.09,8.16,3.63,1.71,41.65,27.060000000000002,7.6,3.52,6.6000000000000005,12.78,19.380000000000003,16.2,7.26,5.0
2020-06-04,15.41,18.240000000000002,15.66,5.67,6.3,8.879999999999999,4.29,1.7999999999999998,42.14,24.09,8.74,3.04,6.1000000000000005,12.959999999999999,21.080000000000002,15.84,6.82,3.3000000000000003
2020-06-05,17.02,17.86,15.39,5.85,6.3,7.8,3.3,1.7999999999999998,44.589999999999996,25.740000000000002,8.17,3.04,5.800000000000001,13.139999999999999,20.400000000000002,14.58,6.2700000000000005,3.7
2020-06-06,14.49,16.34,13.23,5.3999999999999995,6.09,6.24,2.97,1.44,37.24,25.41,7.03,2.56,4.5,9.719999999999999,20.400000000000002,12.059999999999999,8.25,1.6500000000000001
2020-06-07,12.98,17.63,17.5,5.67,6.67,6.76,3.6400000000000006,3.52,40.5,21.840000000000003,8.19,1.9500000000000002,5.28,10.08,25.080000000000002,8.540000000000001,9.36,0.78
2020-06-08,18.26,20.91,23.099999999999998,5.85,7.36,9.75,3.5000000000000004,15.62,37.800000000000004,19.040000000000003,10.92,1.9000000000000001,6.82,17.22,25.84,10.780000000000001,5.46,2.4299999999999997
2020-06-09,14.96,21.32,24.5,5.85,7.36,10.530000000000001,4.9,22.0,36.0,19.32,11.34,1.6500000000000001,6.38,16.59,26.6,10.64,6.37,1.8299999999999998
2020-06-10,14.96,21.32,25.2,5.76,7.36,11.05,7.5600000000000005,11.88,45.0,20.160000000000004,10.709999999999999,1.6500000000000001,7.04,16.169999999999998,25.84,9.8,7.15,1.71
2020-06-11,14.08,21.32,25.2,6.12,7.82,9.49,5.32,6.6,40.050000000000004,18.48,10.709999999999999,1.6500000000000001,7.04,20.16,26.22,9.24,6.5,1.8299999999999998
2020-06-12,14.74,22.549999999999997,25.549999999999997,6.12,7.82,8.97,2.66,5.28,36.0,17.080000000000002,9.87,2.0500000000000003,7.7,18.689999999999998,23.56,8.96,10.92,1.68
2020-06-13,12.540000000000001,19.68,22.4,5.9399999999999995,7.13,7.28,4.2,3.96,34.65,18.200000000000003,9.45,1.8,6.49,15.54,24.7,7.5600000000000005,10.790000000000001,0.99
2020-06-14,13.229999999999999,23.97,25.009999999999998,6.6000000000000005,8.64,6.6,4.05,1.6,38.879999999999995,19.71,9.46,2.0,8.19,15.62,26.52,6.0,12.740000000000002,0.75
2020-06-15,15.959999999999999,32.13,31.159999999999997,7.1000000000000005,9.72,8.879999999999999,4.2,1.6,38.4,17.82,11.22,2.25,9.75,14.96,27.3,7.68,9.100000000000001,1.74
2020-06-16,13.86,32.13,30.749999999999996,6.800000000000001,8.64,8.16,3.4499999999999997,1.36,41.76,18.09,11.0,2.0,11.57,20.9,27.3,7.92,10.360000000000001,2.01
2020-06-17,14.91,33.660000000000004,31.159999999999997,6.9,9.72,8.28,5.85,1.28,43.68,17.82,11.0,1.7000000000000002,10.790000000000001,17.38,27.3,8.16,12.740000000000002,1.65
2020-06-18,13.229999999999999,33.15,32.8,6.9,9.99,8.28,7.8,1.44,36.48,18.09,10.78,1.5,9.1,15.62,27.69,7.319999999999999,8.96,1.65
2020-06-19,13.02,36.72,33.62,7.2,9.72,7.08,9.0,1.52,37.44,19.44,10.12,2.0,9.36,18.48,24.18,6.72,8.260000000000002,1.41
2020-06-20,11.76,32.13,34.85,7.300000000000001,9.99,6.12,7.6499999999999995,1.28,31.68,19.71,9.24,1.55,8.84,16.5,26.130000000000003,5.52,9.8,0.8099999999999999
2020-06-21,10.92,40.120000000000005,37.260000000000005,7.59,16.560000000000002,6.16,3.78,0.8400000000000001,24.419999999999998,22.01,14.850000000000001,1.25,8.4,10.92,30.08,6.0,7.4399999999999995,1.02
2020-06-22,15.54,50.32,42.32,8.36,33.58,10.080000000000002,5.04,1.12,27.009999999999998,22.94,17.82,1.5,10.64,15.12,33.839999999999996,8.85,8.16,1.74
2020-06-23,15.54,52.36000000000001,37.260000000000005,8.47,46.0,10.080000000000002,14.219999999999999,1.2600000000000002,26.27,22.01,21.45,1.6,11.200000000000001,19.32,33.839999999999996,14.7,8.16,2.16
2020-06-24,14.7,59.160000000000004,40.02,9.13,28.98,11.340000000000002,10.799999999999999,0.9800000000000001,25.9,22.94,30.03,1.55,13.440000000000001,17.849999999999998,46.059999999999995,13.65,7.8,1.98
2020-06-25,15.959999999999999,62.56,41.86,10.23,25.76,13.160000000000002,8.1,1.2600000000000002,22.94,26.66,33.0,2.0,13.020000000000001,20.58,47.0,12.299999999999999,8.64,1.26
2020-06-26,15.959999999999999,68.0,46.0,11.0,27.14,13.72,8.82,1.4000000000000001,22.2,31.0,27.39,2.35,11.48,16.38,39.48,10.95,7.08,1.3499999999999999
2020-06-27,14.28,59.84,38.18,10.56,25.76,9.38,6.3,0.77,21.46,24.8,24.42,2.15,10.920000000000002,12.6,37.129999999999995,8.85,8.4,0.63
2020-06-28,19.71,66.12,33.97,12.22,18.36,10.2,7.0,0.9800000000000001,24.79,31.96,26.8,2.46,10.95,21.12,40.8,6.76,7.04,2.24
2020-06-29,23.220000000000002,73.72,38.269999999999996,12.35,17.28,13.2,9.5,0.8400000000000001,22.2,29.580000000000002,31.200000000000003,3.2399999999999998,14.1,22.0,41.28,8.97,11.0,4.2
2020-06-30,27.0,76.0,36.98,12.870000000000001,17.64,15.0,25.0,1.1900000000000002,24.419999999999998,30.6,40.0,3.42,15.0,13.64,47.519999999999996,8.84,8.8,5.95
2020-07-01,26.46,69.16,36.55,12.610000000000001,31.68,7.949999999999999,6.75,3.6400000000000006,36.63,22.44,40.0,2.88,7.6499999999999995,11.88,48.0,4.42,5.5,2.24
2020-07-02,22.68,69.16,36.55,12.610000000000001,32.4,7.5,4.0,3.8500000000000005,37.0,23.12,35.6,2.76,6.6,11.0,43.199999999999996,4.42,3.63,1.8200000000000003
2020-07-03,20.25,61.56,33.54,12.22,30.599999999999998,6.45,3.25,4.760000000000001,31.08,22.78,33.6,2.1,5.85,13.42,41.28,3.64,5.5,0.42000000000000004
2020-07-04,16.470000000000002,53.96,31.82,11.440000000000001,28.799999999999997,4.5,2.75,3.43,28.12,22.78,23.200000000000003,1.92,5.85,10.34,36.0,3.12,4.29,0.42000000000000004
2020-07-05,19.75,54.67,30.24,10.44,27.52,5.61,2.34,4.4,26.180000000000003,28.8,22.11,1.3,6.3,10.5,36.08,3.12,6.24,0.2
